file,slice,kind,pos_or_param,data
libtracepoint_rt_tvos.metallib,0,tag.ENDT,228,
libtracepoint_rt_tvos.metallib,0,tag.NAME,236,5f5f7472616365706f696e745f646174612e7032693800
libtracepoint_rt_tvos.metallib,0,tag.TYPE,265,03
libtracepoint_rt_tvos.metallib,0,tag.HASH,272,26edb00385227f4212dbf281f87223ae560475f41982b958ac0927d31fae4013
libtracepoint_rt_tvos.metallib,0,tag.VERS,340,0200030002000300
libtracepoint_rt_tvos.metallib,0,tag.MDSZ,354,3035000000000000
libtracepoint_rt_tvos.metallib,0,tag.ENDT,368,
libtracepoint_rt_tvos.metallib,0,tag.NAME,376,5f5a32346b65726e656c5f7468726561645f7472616365706f696e74505531314d544c636f6e7374616e744b6a6a4476335f6a00
libtracepoint_rt_tvos.metallib,0,tag.TYPE,434,03
libtracepoint_rt_tvos.metallib,0,tag.HASH,441,26edb00385227f4212dbf281f87223ae560475f41982b958ac0927d31fae4013
libtracepoint_rt_tvos.metallib,0,tag.VERS,509,0200030002000300
libtracepoint_rt_tvos.metallib,0,tag.MDSZ,523,3035000000000000
libtracepoint_rt_tvos.metallib,0,tag.ENDT,537,
libtracepoint_rt_tvos.metallib,0,tag.NAME,545,5f5f7472616365706f696e745f646174612e7033693800
libtracepoint_rt_tvos.metallib,0,tag.TYPE,574,03
libtracepoint_rt_tvos.metallib,0,tag.HASH,581,26edb00385227f4212dbf281f87223ae560475f41982b958ac0927d31fae4013
libtracepoint_rt_tvos.metallib,0,tag.VERS,649,0200030002000300
libtracepoint_rt_tvos.metallib,0,tag.MDSZ,663,3035000000000000
libtracepoint_rt_tvos.metallib,0,tag.ENDT,677,
libtracepoint_rt_tvos.metallib,0,tag.NAME,685,5f5a32347665727465785f7468726561645f7472616365706f696e74505531314d544c636f6e7374616e744b6a6a6a6a6a00
libtracepoint_rt_tvos.metallib,0,tag.TYPE,741,03
libtracepoint_rt_tvos.metallib,0,tag.HASH,748,26edb00385227f4212dbf281f87223ae560475f41982b958ac0927d31fae4013
libtracepoint_rt_tvos.metallib,0,tag.VERS,816,0200030002000300
libtracepoint_rt_tvos.metallib,0,tag.MDSZ,830,3035000000000000
libtracepoint_rt_tvos.metallib,0,tag.ENDT,844,
libtracepoint_rt_tvos.metallib,0,tag.NAME,852,5f5a3236667261676d656e745f7468726561645f7472616365706f696e74505531314d544c636f6e7374616e744b6a6a4476345f666a6a00
libtracepoint_rt_tvos.metallib,0,tag.TYPE,914,03
libtracepoint_rt_tvos.metallib,0,tag.HASH,921,26edb00385227f4212dbf281f87223ae560475f41982b958ac0927d31fae4013
libtracepoint_rt_tvos.metallib,0,tag.VERS,989,0200030002000300
libtracepoint_rt_tvos.metallib,0,tag.MDSZ,1003,3035000000000000
libtracepoint_rt_tvos.metallib,0,tag.ENDT,1017,
libtracepoint_rt_tvos.metallib,0,tag.NAME,1025,5f5f7472616365706f696e745f696d706c00
libtracepoint_rt_tvos.metallib,0,tag.TYPE,1049,03
libtracepoint_rt_tvos.metallib,0,tag.HASH,1056,26edb00385227f4212dbf281f87223ae560475f41982b958ac0927d31fae4013
libtracepoint_rt_tvos.metallib,0,tag.VERS,1124,0200030002000300
libtracepoint_rt_tvos.metallib,0,tag.MDSZ,1138,3035000000000000
libtracepoint_rt_tvos.metallib,0,tag.ENDT,1152,
libtracepoint_rt_tvos.metallib,0,tag.NAME,1160,5f5a3431706f73745f74657373656c6174696f6e5f7665727465785f7468726561645f7472616365706f696e74505531314d544c636f6e7374616e744b6a6a6a6a4476335f666a00
libtracepoint_rt_tvos.metallib,0,tag.TYPE,1238,03
libtracepoint_rt_tvos.metallib,0,tag.HASH,1245,26edb00385227f4212dbf281f87223ae560475f41982b958ac0927d31fae4013
libtracepoint_rt_tvos.metallib,0,tag.VERS,1313,0200030002000300
libtracepoint_rt_tvos.metallib,0,tag.MDSZ,1327,3035000000000000
libtracepoint_rt_tvos.metallib,0,tag.ENDT,1341,
libtracepoint_rt_tvos.metallib,0,tag.NAME,1349,5f5f7472616365706f696e745f7661726961626c652e7030693800
libtracepoint_rt_tvos.metallib,0,tag.TYPE,1382,03
libtracepoint_rt_tvos.metallib,0,tag.HASH,1389,26edb00385227f4212dbf281f87223ae560475f41982b958ac0927d31fae4013
libtracepoint_rt_tvos.metallib,0,tag.VERS,1457,0200030002000300
libtracepoint_rt_tvos.metallib,0,tag.MDSZ,1471,3035000000000000
libtracepoint_rt_tvos.metallib,0,tag.ENDT,1485,
libtracepoint_rt_tvos.metallib,0,tag.NAME,1493,5f5f7472616365706f696e745f7661726961626c652e7032693800
libtracepoint_rt_tvos.metallib,0,tag.TYPE,1526,03
libtracepoint_rt_tvos.metallib,0,tag.HASH,1533,26edb00385227f4212dbf281f87223ae560475f41982b958ac0927d31fae4013
libtracepoint_rt_tvos.metallib,0,tag.VERS,1601,0200030002000300
libtracepoint_rt_tvos.metallib,0,tag.MDSZ,1615,3035000000000000
libtracepoint_rt_tvos.metallib,0,tag.ENDT,1629,
libtracepoint_rt_tvos.metallib,0,tag.NAME,1637,5f5f7472616365706f696e745f7661726961626c652e7033693800
libtracepoint_rt_tvos.metallib,0,tag.TYPE,1670,03
libtracepoint_rt_tvos.metallib,0,tag.HASH,1677,26edb00385227f4212dbf281f87223ae560475f41982b958ac0927d31fae4013
libtracepoint_rt_tvos.metallib,0,tag.VERS,1745,0200030002000300
libtracepoint_rt_tvos.metallib,0,tag.MDSZ,1759,3035000000000000
libtracepoint_rt_tvos.metallib,0,tag.ENDT,1773,
libtracepoint_rt_tvos.metallib,0,tag.NAME,1781,5f5f7472616365706f696e745f776179706f696e7400
libtracepoint_rt_tvos.metallib,0,tag.TYPE,1809,03
libtracepoint_rt_tvos.metallib,0,tag.HASH,1816,26edb00385227f4212dbf281f87223ae560475f41982b958ac0927d31fae4013
libtracepoint_rt_tvos.metallib,0,tag.VERS,1884,0200030002000300
libtracepoint_rt_tvos.metallib,0,tag.MDSZ,1898,3035000000000000
libtracepoint_rt_tvos.metallib,0,tag.ENDT,1912,
libtracepoint_rt_tvos.metallib,0,tag.NAME,1920,5f5a32346f626a6563745f7468726561645f7472616365706f696e74505531314d544c636f6e7374616e744b6a6a4476335f6a00
libtracepoint_rt_tvos.metallib,0,tag.TYPE,1978,03
libtracepoint_rt_tvos.metallib,0,tag.HASH,1985,26edb00385227f4212dbf281f87223ae560475f41982b958ac0927d31fae4013
libtracepoint_rt_tvos.metallib,0,tag.VERS,2053,0200030002000300
libtracepoint_rt_tvos.metallib,0,tag.MDSZ,2067,3035000000000000
libtracepoint_rt_tvos.metallib,0,tag.ENDT,2081,
libtracepoint_rt_tvos.metallib,0,tag.NAME,2089,5f5a32326d6573685f7468726561645f7472616365706f696e74505531314d544c636f6e7374616e744b6a6a4476335f6a53315f6a00
libtracepoint_rt_tvos.metallib,0,tag.TYPE,2149,03
libtracepoint_rt_tvos.metallib,0,tag.HASH,2156,26edb00385227f4212dbf281f87223ae560475f41982b958ac0927d31fae4013
libtracepoint_rt_tvos.metallib,0,tag.VERS,2224,0200030002000300
libtracepoint_rt_tvos.metallib,0,tag.MDSZ,2238,3035000000000000
libtracepoint_rt_tvos.metallib,0,tag.ENDT,2252,
libtracepoint_rt_tvos.metallib,0,tag.NAME,2260,5f5f7472616365706f696e745f646174615f76616c75652e703069382e69363400
libtracepoint_rt_tvos.metallib,0,tag.TYPE,2299,03
libtracepoint_rt_tvos.metallib,0,tag.HASH,2306,26edb00385227f4212dbf281f87223ae560475f41982b958ac0927d31fae4013
libtracepoint_rt_tvos.metallib,0,tag.VERS,2374,0200030002000300
libtracepoint_rt_tvos.metallib,0,tag.MDSZ,2388,3035000000000000
libtracepoint_rt_tvos.metallib,0,tag.ENDT,2402,
libtracepoint_rt_tvos.metallib,0,tag.NAME,2410,5f5f7472616365706f696e745f646174615f76616c75652e703169382e69363400
libtracepoint_rt_tvos.metallib,0,tag.TYPE,2449,03
libtracepoint_rt_tvos.metallib,0,tag.HASH,2456,26edb00385227f4212dbf281f87223ae560475f41982b958ac0927d31fae4013
libtracepoint_rt_tvos.metallib,0,tag.VERS,2524,0200030002000300
libtracepoint_rt_tvos.metallib,0,tag.MDSZ,2538,3035000000000000
libtracepoint_rt_tvos.metallib,0,tag.ENDT,2552,
libtracepoint_rt_tvos.metallib,0,tag.NAME,2560,5f5f7472616365706f696e745f646174615f76616c75652e703269382e69363400
libtracepoint_rt_tvos.metallib,0,tag.TYPE,2599,03
libtracepoint_rt_tvos.metallib,0,tag.HASH,2606,26edb00385227f4212dbf281f87223ae560475f41982b958ac0927d31fae4013
libtracepoint_rt_tvos.metallib,0,tag.VERS,2674,0200030002000300
libtracepoint_rt_tvos.metallib,0,tag.MDSZ,2688,3035000000000000
libtracepoint_rt_tvos.metallib,0,tag.ENDT,2702,
libtracepoint_rt_tvos.metallib,0,tag.NAME,2710,5f5f7472616365706f696e745f646174612e7030693800
libtracepoint_rt_tvos.metallib,0,tag.TYPE,2739,03
libtracepoint_rt_tvos.metallib,0,tag.HASH,2746,26edb00385227f4212dbf281f87223ae560475f41982b958ac0927d31fae4013
libtracepoint_rt_tvos.metallib,0,tag.VERS,2814,0200030002000300
libtracepoint_rt_tvos.metallib,0,tag.MDSZ,2828,3035000000000000
libtracepoint_rt_tvos.metallib,0,tag.ENDT,2842,
libtracepoint_rt_tvos.metallib,0,tag.UUID,2912,978c364f224f35f4afa1a1b8caca814a
libtracepoint_rt_tvos.metallib,0,tag.ENDT,2942,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,2950,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,2958,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,2966,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,2974,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,2982,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,2990,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,2998,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,3006,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,3014,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,3022,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,3030,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,3038,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,3046,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,3054,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,3062,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,3070,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,3078,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,3086,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,3094,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,3102,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,3110,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,3118,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,3126,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,3134,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,3142,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,3150,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,3158,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,3166,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,3174,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,3182,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,3190,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,3198,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,3206,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,3214,
libtracepoint_rt_tvos.metallib,0,tag.ENDT,3222,
libtracepoint_rt_tvos.metallib,0,tag.NAME,16842,2f53797374656d2f4c6962726172792f507269766174654672616d65776f726b732f475055436f6d70696c65722e6672616d65776f726b2f4c69627261726965732f6c69622f636c616e672f33323032332e3838332f6c69622f64617277696e2f6c6962
libtracepoint_rt_tvos.metallib,0,tag.ENDT,16976,
libtracepoint_rt_tvos.metallib,0,tag.NAME,16988,5f5f7472616365706f696e745f6765745f74726163655f62756666657200
libtracepoint_rt_tvos.metallib,0,tag.ENDT,17024,
libtracepoint_rt_tvos.metallib,1,slice,cputype=0x01000017 subtype=0x00000009,off=17088 size=17380 align=4 triples=air64_v25-apple-tvos16.0.0
libtracepoint_rt_tvos.metallib,1,hdr.unknown4,-,01000200
libtracepoint_rt_tvos.metallib,1,hdr.version_u64,-,70917423111
libtracepoint_rt_tvos.metallib,1,hdr.file_size,-,17380
libtracepoint_rt_tvos.metallib,1,hdr.headers_start,-,88
libtracepoint_rt_tvos.metallib,1,hdr.headers_len,-,3006
libtracepoint_rt_tvos.metallib,1,hdr.types_start,-,3212
libtracepoint_rt_tvos.metallib,1,hdr.types_len,-,144
libtracepoint_rt_tvos.metallib,1,hdr.empties_start,-,3356
libtracepoint_rt_tvos.metallib,1,hdr.empties_len,-,144
libtracepoint_rt_tvos.metallib,1,bitcode_wrapper_offset,-,20588
libtracepoint_rt_tvos.metallib,1,tag.NAME,96,5f5f7472616365706f696e745f646174612e7031693800
libtracepoint_rt_tvos.metallib,1,tag.TYPE,125,03
libtracepoint_rt_tvos.metallib,1,tag.HASH,132,a2cf096ab1365fe78174db786b7b4f2ac0be493e81d1e734a4933e2b4f29b5c0
libtracepoint_rt_tvos.metallib,1,tag.VERS,200,0200050003000000
libtracepoint_rt_tvos.metallib,1,tag.MDSZ,214,4035000000000000
libtracepoint_rt_tvos.metallib,1,tag.ENDT,242,
libtracepoint_rt_tvos.metallib,1,tag.NAME,250,5f5f7472616365706f696e745f646174612e7032693800
libtracepoint_rt_tvos.metallib,1,tag.TYPE,279,03
libtracepoint_rt_tvos.metallib,1,tag.HASH,286,a2cf096ab1365fe78174db786b7b4f2ac0be493e81d1e734a4933e2b4f29b5c0
libtracepoint_rt_tvos.metallib,1,tag.VERS,354,0200050003000000
libtracepoint_rt_tvos.metallib,1,tag.MDSZ,368,4035000000000000
libtracepoint_rt_tvos.metallib,1,tag.ENDT,396,
libtracepoint_rt_tvos.metallib,1,tag.NAME,404,5f5a32346b65726e656c5f7468726561645f7472616365706f696e74505531314d544c636f6e7374616e744b6a6a4476335f6a00
libtracepoint_rt_tvos.metallib,1,tag.TYPE,462,03
libtracepoint_rt_tvos.metallib,1,tag.HASH,469,a2cf096ab1365fe78174db786b7b4f2ac0be493e81d1e734a4933e2b4f29b5c0
libtracepoint_rt_tvos.metallib,1,tag.VERS,537,0200050003000000
libtracepoint_rt_tvos.metallib,1,tag.MDSZ,551,4035000000000000
libtracepoint_rt_tvos.metallib,1,tag.ENDT,579,
libtracepoint_rt_tvos.metallib,1,tag.NAME,587,5f5f7472616365706f696e745f646174612e7033693800
libtracepoint_rt_tvos.metallib,1,tag.TYPE,616,03
libtracepoint_rt_tvos.metallib,1,tag.HASH,623,a2cf096ab1365fe78174db786b7b4f2ac0be493e81d1e734a4933e2b4f29b5c0
libtracepoint_rt_tvos.metallib,1,tag.VERS,691,0200050003000000
libtracepoint_rt_tvos.metallib,1,tag.MDSZ,705,4035000000000000
libtracepoint_rt_tvos.metallib,1,tag.ENDT,733,
libtracepoint_rt_tvos.metallib,1,tag.NAME,741,5f5a32347665727465785f7468726561645f7472616365706f696e74505531314d544c636f6e7374616e744b6a6a6a6a6a00
libtracepoint_rt_tvos.metallib,1,tag.TYPE,797,03
libtracepoint_rt_tvos.metallib,1,tag.HASH,804,a2cf096ab1365fe78174db786b7b4f2ac0be493e81d1e734a4933e2b4f29b5c0
libtracepoint_rt_tvos.metallib,1,tag.VERS,872,0200050003000000
libtracepoint_rt_tvos.metallib,1,tag.MDSZ,886,4035000000000000
libtracepoint_rt_tvos.metallib,1,tag.ENDT,914,
libtracepoint_rt_tvos.metallib,1,tag.NAME,922,5f5a3236667261676d656e745f7468726561645f7472616365706f696e74505531314d544c636f6e7374616e744b6a6a4476345f666a6a00
libtracepoint_rt_tvos.metallib,1,tag.TYPE,984,03
libtracepoint_rt_tvos.metallib,1,tag.HASH,991,a2cf096ab1365fe78174db786b7b4f2ac0be493e81d1e734a4933e2b4f29b5c0
libtracepoint_rt_tvos.metallib,1,tag.VERS,1059,0200050003000000
libtracepoint_rt_tvos.metallib,1,tag.MDSZ,1073,4035000000000000
libtracepoint_rt_tvos.metallib,1,tag.ENDT,1101,
libtracepoint_rt_tvos.metallib,1,tag.NAME,1109,5f5f7472616365706f696e745f696d706c00
libtracepoint_rt_tvos.metallib,1,tag.TYPE,1133,03
libtracepoint_rt_tvos.metallib,1,tag.HASH,1140,a2cf096ab1365fe78174db786b7b4f2ac0be493e81d1e734a4933e2b4f29b5c0
libtracepoint_rt_tvos.metallib,1,tag.VERS,1208,0200050003000000
libtracepoint_rt_tvos.metallib,1,tag.MDSZ,1222,4035000000000000
libtracepoint_rt_tvos.metallib,1,tag.ENDT,1250,
libtracepoint_rt_tvos.metallib,1,tag.NAME,1258,5f5a3431706f73745f74657373656c6174696f6e5f7665727465785f7468726561645f7472616365706f696e74505531314d544c636f6e7374616e744b6a6a6a6a4476335f666a00
libtracepoint_rt_tvos.metallib,1,tag.TYPE,1336,03
libtracepoint_rt_tvos.metallib,1,tag.HASH,1343,a2cf096ab1365fe78174db786b7b4f2ac0be493e81d1e734a4933e2b4f29b5c0
libtracepoint_rt_tvos.metallib,1,tag.VERS,1411,0200050003000000
libtracepoint_rt_tvos.metallib,1,tag.MDSZ,1425,4035000000000000
libtracepoint_rt_tvos.metallib,1,tag.ENDT,1453,
libtracepoint_rt_tvos.metallib,1,tag.NAME,1461,5f5f7472616365706f696e745f7661726961626c652e7030693800
libtracepoint_rt_tvos.metallib,1,tag.TYPE,1494,03
libtracepoint_rt_tvos.metallib,1,tag.HASH,1501,a2cf096ab1365fe78174db786b7b4f2ac0be493e81d1e734a4933e2b4f29b5c0
libtracepoint_rt_tvos.metallib,1,tag.VERS,1569,0200050003000000
libtracepoint_rt_tvos.metallib,1,tag.MDSZ,1583,4035000000000000
libtracepoint_rt_tvos.metallib,1,tag.ENDT,1611,
libtracepoint_rt_tvos.metallib,1,tag.NAME,1619,5f5f7472616365706f696e745f7661726961626c652e7032693800
libtracepoint_rt_tvos.metallib,1,tag.TYPE,1652,03
libtracepoint_rt_tvos.metallib,1,tag.HASH,1659,a2cf096ab1365fe78174db786b7b4f2ac0be493e81d1e734a4933e2b4f29b5c0
libtracepoint_rt_tvos.metallib,1,tag.VERS,1727,0200050003000000
libtracepoint_rt_tvos.metallib,1,tag.MDSZ,1741,4035000000000000
libtracepoint_rt_tvos.metallib,1,tag.ENDT,1769,
libtracepoint_rt_tvos.metallib,1,tag.NAME,1777,5f5f7472616365706f696e745f7661726961626c652e7033693800
libtracepoint_rt_tvos.metallib,1,tag.TYPE,1810,03
libtracepoint_rt_tvos.metallib,1,tag.HASH,1817,a2cf096ab1365fe78174db786b7b4f2ac0be493e81d1e734a4933e2b4f29b5c0
libtracepoint_rt_tvos.metallib,1,tag.VERS,1885,0200050003000000
libtracepoint_rt_tvos.metallib,1,tag.MDSZ,1899,4035000000000000
libtracepoint_rt_tvos.metallib,1,tag.ENDT,1927,
libtracepoint_rt_tvos.metallib,1,tag.NAME,1935,5f5f7472616365706f696e745f776179706f696e7400
libtracepoint_rt_tvos.metallib,1,tag.TYPE,1963,03
libtracepoint_rt_tvos.metallib,1,tag.HASH,1970,a2cf096ab1365fe78174db786b7b4f2ac0be493e81d1e734a4933e2b4f29b5c0
libtracepoint_rt_tvos.metallib,1,tag.VERS,2038,0200050003000000
libtracepoint_rt_tvos.metallib,1,tag.MDSZ,2052,4035000000000000
libtracepoint_rt_tvos.metallib,1,tag.ENDT,2080,
libtracepoint_rt_tvos.metallib,1,tag.NAME,2088,5f5a32346f626a6563745f7468726561645f7472616365706f696e74505531314d544c636f6e7374616e744b6a6a4476335f6a00
libtracepoint_rt_tvos.metallib,1,tag.TYPE,2146,03
libtracepoint_rt_tvos.metallib,1,tag.HASH,2153,a2cf096ab1365fe78174db786b7b4f2ac0be493e81d1e734a4933e2b4f29b5c0
libtracepoint_rt_tvos.metallib,1,tag.VERS,2221,0200050003000000
libtracepoint_rt_tvos.metallib,1,tag.MDSZ,2235,4035000000000000
libtracepoint_rt_tvos.metallib,1,tag.ENDT,2263,
libtracepoint_rt_tvos.metallib,1,tag.NAME,2271,5f5a32326d6573685f7468726561645f7472616365706f696e74505531314d544c636f6e7374616e744b6a6a4476335f6a53315f6a00
libtracepoint_rt_tvos.metallib,1,tag.TYPE,2331,03
libtracepoint_rt_tvos.metallib,1,tag.HASH,2338,a2cf096ab1365fe78174db786b7b4f2ac0be493e81d1e734a4933e2b4f29b5c0
libtracepoint_rt_tvos.metallib,1,tag.VERS,2406,0200050003000000
libtracepoint_rt_tvos.metallib,1,tag.MDSZ,2420,4035000000000000
libtracepoint_rt_tvos.metallib,1,tag.ENDT,2448,
libtracepoint_rt_tvos.metallib,1,tag.NAME,2456,5f5f7472616365706f696e745f646174615f76616c75652e703069382e69363400
libtracepoint_rt_tvos.metallib,1,tag.TYPE,2495,03
libtracepoint_rt_tvos.metallib,1,tag.HASH,2502,a2cf096ab1365fe78174db786b7b4f2ac0be493e81d1e734a4933e2b4f29b5c0
libtracepoint_rt_tvos.metallib,1,tag.VERS,2570,0200050003000000
libtracepoint_rt_tvos.metallib,1,tag.MDSZ,2584,4035000000000000
libtracepoint_rt_tvos.metallib,1,tag.ENDT,2612,
libtracepoint_rt_tvos.metallib,1,tag.NAME,2620,5f5f7472616365706f696e745f646174615f76616c75652e703169382e69363400
libtracepoint_rt_tvos.metallib,1,tag.TYPE,2659,03
libtracepoint_rt_tvos.metallib,1,tag.HASH,2666,a2cf096ab1365fe78174db786b7b4f2ac0be493e81d1e734a4933e2b4f29b5c0
libtracepoint_rt_tvos.metallib,1,tag.VERS,2734,0200050003000000
libtracepoint_rt_tvos.metallib,1,tag.MDSZ,2748,4035000000000000
libtracepoint_rt_tvos.metallib,1,tag.ENDT,2776,
libtracepoint_rt_tvos.metallib,1,tag.NAME,2784,5f5f7472616365706f696e745f646174615f76616c75652e703269382e69363400
libtracepoint_rt_tvos.metallib,1,tag.TYPE,2823,03
libtracepoint_rt_tvos.metallib,1,tag.HASH,2830,a2cf096ab1365fe78174db786b7b4f2ac0be493e81d1e734a4933e2b4f29b5c0
libtracepoint_rt_tvos.metallib,1,tag.VERS,2898,0200050003000000
libtracepoint_rt_tvos.metallib,1,tag.MDSZ,2912,4035000000000000
libtracepoint_rt_tvos.metallib,1,tag.ENDT,2940,
libtracepoint_rt_tvos.metallib,1,tag.NAME,2948,5f5f7472616365706f696e745f646174612e7030693800
libtracepoint_rt_tvos.metallib,1,tag.TYPE,2977,03
libtracepoint_rt_tvos.metallib,1,tag.HASH,2984,a2cf096ab1365fe78174db786b7b4f2ac0be493e81d1e734a4933e2b4f29b5c0
libtracepoint_rt_tvos.metallib,1,tag.VERS,3052,0200050003000000
libtracepoint_rt_tvos.metallib,1,tag.MDSZ,3066,4035000000000000
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3094,
libtracepoint_rt_tvos.metallib,1,tag.UUID,3186,9775a487eb58365798554805111c4cd3
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3208,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3216,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3224,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3232,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3240,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3248,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3256,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3264,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3272,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3280,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3288,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3296,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3304,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3312,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3320,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3328,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3336,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3344,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3352,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3360,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3368,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3376,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3384,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3392,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3400,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3408,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3416,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3424,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3432,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3440,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3448,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3456,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3464,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3472,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3480,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3488,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,3496,
libtracepoint_rt_tvos.metallib,1,tag.NAME,17132,2f53797374656d2f4c6962726172792f507269766174654672616d65776f726b732f475055436f6d70696c65722e6672616d65776f726b2f4c69627261726965732f6c69622f636c616e672f33323032332e3838332f6c69622f64617277696e2f6c6962
libtracepoint_rt_tvos.metallib,1,tag.ENDT,17266,
libtracepoint_rt_tvos.metallib,1,tag.NAME,17278,5f5f7472616365706f696e745f6765745f74726163655f62756666657200
libtracepoint_rt_tvos.metallib,1,tag.ENDT,17314,
libtracepoint_rt_tvos.metallib,1,tag.ENDT,17376,
libtracepoint_rt_tvossim.metallib,0,slice,cputype=0x01000017 subtype=0x00000007,off=48 size=17063 align=4 triples=air64_v23-apple-tvos14.0.0
libtracepoint_rt_tvossim.metallib,0,hdr.unknown4,-,01000200
libtracepoint_rt_tvossim.metallib,0,hdr.version_u64,-,131077
libtracepoint_rt_tvossim.metallib,0,hdr.file_size,-,17063
libtracepoint_rt_tvossim.metallib,0,hdr.headers_start,-,88
libtracepoint_rt_tvossim.metallib,0,hdr.headers_len,-,2754
libtracepoint_rt_tvossim.metallib,0,hdr.types_start,-,2938
libtracepoint_rt_tvossim.metallib,0,hdr.types_len,-,144
libtracepoint_rt_tvossim.metallib,0,hdr.empties_start,-,3082
libtracepoint_rt_tvossim.metallib,0,hdr.empties_len,-,144
libtracepoint_rt_tvossim.metallib,0,bitcode_wrapper_offset,-,3274
libtracepoint_rt_tvossim.metallib,0,tag.NAME,96,5f5f7472616365706f696e745f646174612e7031693800
libtracepoint_rt_tvossim.metallib,0,tag.TYPE,125,03
libtracepoint_rt_tvossim.metallib,0,tag.HASH,132,e9f30ef59b7dd1a85ccdbf176300d1f3e050e7f403590eb0f74d88e611f159e6
libtracepoint_rt_tvossim.metallib,0,tag.VERS,200,0200030002000300
libtracepoint_rt_tvossim.metallib,0,tag.MDSZ,214,5035000000000000
libtracepoint_rt_tvossim.metallib,0,tag.ENDT,228,
libtracepoint_rt_tvossim.metallib,0,tag.NAME,236,5f5f7472616365706f696e745f646174612e7032693800
libtracepoint_rt_tvossim.metallib,0,tag.TYPE,265,03
